source,price,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,property_type,neighborhood,lat,lon,bedrooms_missing,bathrooms_missing,rooms_missing
B,2181000.0,201.0,87.0,3.0,2.0,1.0,casa,belgrano,-34.548199,-58.464011,0,0,0
B,1377000.0,75.0,75.0,3.0,2.0,2.0,departamento,palermo,-34.581358,-58.427435,0,0,0
B,1156000.0,67.0,67.0,3.0,2.0,1.0,departamento,palermo,-34.578112,-58.413456,0,0,0
B,1684000.0,81.0,81.0,3.0,1.0,1.0,ph,caballito,-34.614382,-58.451363,1,0,0
B,3599000.0,243.0,169.0,7.0,6.0,5.0,casa,caballito,-34.630354,-58.419916,0,0,0
B,504000.0,31.0,31.0,1.0,1.0,1.0,departamento,palermo,-34.578307,-58.438646,0,0,0
B,675000.0,74.0,65.0,3.0,2.0,1.0,ph,colegiales,-34.575778,-58.46064,0,0,0
B,1510000.0,73.0,73.0,3.0,2.0,1.0,departamento,villa crespo,-34.624557,-58.45462,0,0,0
B,517000.0,44.0,44.0,2.0,1.0,1.0,departamento,flores,-34.642531,-58.47319,0,0,0
B,749000.0,73.0,73.0,3.0,2.0,2.0,departamento,flores,-34.641739,-58.469963,0,0,0
B,470000.0,20.0,20.0,1.0,1.0,1.0,departamento,nunez,-34.553387,-58.466974,0,0,0
B,1305000.0,90.0,90.0,4.0,3.0,2.0,departamento,almagro,-34.610091,-58.420319,0,0,0
B,613000.0,34.0,34.0,2.0,1.0,1.0,departamento,palermo,-34.580339,-58.430618,0,0,0
B,1976000.0,242.0,91.0,3.0,2.0,1.0,casa,nunez,-34.533292,-58.449478,0,0,0
B,757000.0,45.0,45.0,3.0,2.0,2.0,departamento,colegiales,-34.567318,-58.43418,0,0,0
B,789000.0,59.0,59.0,2.0,1.0,1.0,departamento,colegiales,-34.576075,-58.429459,0,0,0
B,4808000.0,443.0,242.0,8.0,7.0,6.0,casa,villa crespo,-34.616996,-58.442743,0,0,0
B,791000.0,64.0,64.0,3.0,2.0,1.0,departamento,villa urquiza,-34.557987,-58.49006,0,0,0
B,2421000.0,115.0,115.0,3.0,2.0,1.0,casa,recoleta,-34.568914,-58.400563,0,0,0
B,646000.0,39.0,39.0,2.0,1.0,1.0,departamento,nunez,-34.557017,-58.457401,0,0,0
B,1110000.0,83.0,83.0,4.0,3.0,2.0,departamento,caballito,-34.611139,-58.456838,0,0,0
B,757000.0,34.0,34.0,1.0,1.0,1.0,departamento,recoleta,-34.603401,-58.39735,0,0,0
B,1178000.0,66.0,54.0,2.0,1.0,1.0,ph,caballito,-34.640949,-58.416789,0,0,0
B,335000.0,26.0,26.0,1.0,1.0,1.0,departamento,villa urquiza,-34.578576,-58.483378,0,0,0
B,1122000.0,68.0,68.0,3.0,2.0,1.0,departamento,almagro,-34.61021,-58.439249,0,0,0
B,885000.0,58.0,58.0,3.0,2.0,1.0,departamento,colegiales,-34.566116,-58.46176,0,0,0
B,485000.0,34.0,34.0,2.0,1.0,1.0,departamento,villa crespo,-34.592057,-58.416402,0,0,0
B,757000.0,44.0,44.0,2.0,1.0,1.0,ph,palermo,-34.567041,-58.44097,0,0,0
B,1727000.0,80.0,80.0,4.0,3.0,2.0,departamento,recoleta,-34.590829,-58.406274,0,0,0
B,1009000.0,64.0,64.0,3.0,2.0,1.0,departamento,nunez,-34.534071,-58.449399,0,0,0
B,922000.0,93.0,93.0,5.0,4.0,2.0,departamento,flores,-34.637099,-58.464317,0,0,0
B,603000.0,32.0,32.0,1.0,1.0,1.0,departamento,colegiales,-34.592024,-58.450113,0,0,0
B,2840000.0,239.0,129.0,4.0,3.0,2.0,casa,colegiales,-34.570764,-58.452761,0,0,0
B,419000.0,40.0,40.0,1.0,1.0,1.0,departamento,almagro,-34.585095,-58.414536,0,0,0
B,974000.0,54.0,54.0,2.0,1.0,1.0,departamento,nunez,-34.548928,-58.447242,0,0,0
B,742000.0,100.0,100.0,4.0,3.0,2.0,departamento,flores,-34.622108,-58.460042,0,0,0
B,868000.0,52.0,52.0,2.0,1.0,1.0,ph,villa crespo,-34.597882,-58.444132,0,0,0
B,745000.0,49.0,49.0,2.0,1.0,1.0,departamento,caballito,-34.610058,-58.422201,0,0,0
B,743000.0,51.0,51.0,3.0,2.0,1.0,departamento,belgrano,-34.566442,-58.465269,0,0,0
B,1151000.0,85.0,85.0,2.0,3.0,3.0,departamento,colegiales,-34.576962,-58.464408,0,0,1
B,609000.0,46.0,46.0,2.0,1.0,1.0,departamento,almagro,-34.627276,-58.430247,0,0,0
B,418000.0,26.0,26.0,1.0,1.0,1.0,departamento,nunez,-34.548777,-58.453413,0,0,0
B,974000.0,45.0,45.0,2.0,1.0,1.0,departamento,belgrano,-34.590492,-58.450161,0,0,0
B,1394000.0,61.0,61.0,3.0,2.0,1.0,departamento,recoleta,-34.592193,-58.404271,0,0,0
B,362000.0,30.0,30.0,1.0,1.0,1.0,departamento,nunez,-34.532656,-58.478801,0,0,0
B,369000.0,23.0,23.0,1.0,1.0,1.0,departamento,nunez,-34.52887,-58.48307,0,0,0
B,873000.0,56.0,56.0,3.0,2.0,2.0,departamento,caballito,-34.631311,-58.439704,0,0,0
B,718000.0,38.0,38.0,1.0,1.0,1.0,departamento,caballito,-34.613162,-58.441645,0,0,0
B,1700000.0,94.0,94.0,5.0,4.0,3.0,departamento,boedo,-34.632992,-58.429445,0,0,0
B,2446000.0,133.0,124.0,4.0,3.0,2.0,ph,belgrano,-34.566252,-58.465357,0,0,0
B,1391000.0,67.0,67.0,3.0,2.0,1.0,departamento,san telmo,-34.600995,-58.354094,0,0,0
B,1722000.0,86.0,86.0,4.0,1.0,2.0,departamento,belgrano,-34.582013,-58.478977,1,0,0
B,1176000.0,69.0,69.0,3.0,2.0,1.0,departamento,san telmo,-34.634122,-58.361493,0,0,0
B,1397000.0,91.0,91.0,3.0,2.0,2.0,departamento,almagro,-34.598657,-58.41399,0,0,0
B,240000.0,21.0,21.0,2.0,1.0,1.0,departamento,boedo,-34.639595,-58.405985,0,0,1
B,963000.0,60.0,60.0,2.0,1.0,1.0,ph,flores,-34.623472,-58.444184,0,0,0
B,393000.0,36.0,36.0,2.0,1.0,1.0,departamento,almagro,-34.610769,-58.429553,0,0,0
B,1256000.0,101.0,101.0,5.0,4.0,3.0,departamento,san telmo,-34.621589,-58.367498,0,0,0
B,740000.0,50.0,50.0,2.0,1.0,1.0,departamento,almagro,-34.601567,-58.415787,0,1,1
B,987000.0,55.0,45.0,2.0,1.0,1.0,ph,nunez,-34.540449,-58.453967,0,0,0
B,582000.0,43.0,43.0,2.0,1.0,1.0,departamento,villa crespo,-34.605926,-58.446399,0,0,0
B,2292000.0,120.0,120.0,5.0,4.0,3.0,departamento,nunez,-34.544457,-58.46252,0,0,0
B,1148000.0,77.0,77.0,4.0,3.0,2.0,departamento,recoleta,-34.599654,-58.392521,0,0,0
B,718000.0,53.0,53.0,3.0,2.0,2.0,departamento,caballito,-34.635806,-58.422023,0,0,0
B,1075000.0,52.0,52.0,2.0,1.0,1.0,departamento,palermo,-34.588329,-58.411194,0,0,0
B,1812000.0,394.0,134.0,5.0,4.0,3.0,casa,almagro,-34.603021,-58.396384,0,0,0
B,497000.0,75.0,53.0,2.0,1.0,1.0,ph,almagro,-34.621325,-58.421184,0,0,0
B,2226000.0,93.0,93.0,5.0,4.0,3.0,departamento,recoleta,-34.569586,-58.381532,0,0,0
B,572000.0,45.0,45.0,3.0,2.0,2.0,departamento,flores,-34.64523,-58.473868,0,0,0
B,946000.0,91.0,73.0,3.0,2.0,1.0,ph,boedo,-34.658062,-58.413511,0,0,0
B,400000.0,40.0,40.0,2.0,1.0,1.0,departamento,boedo,-34.60217,-58.417595,0,0,0
B,166000.0,20.0,20.0,1.0,1.0,1.0,departamento,almagro,-34.607144,-58.400033,0,0,0
B,1013000.0,47.0,47.0,2.0,1.0,1.0,departamento,recoleta,-34.607993,-58.373343,0,0,1
B,406000.0,31.0,31.0,2.0,1.0,1.0,departamento,almagro,-34.611581,-58.42243,0,0,0
B,256000.0,24.0,24.0,1.0,1.0,1.0,departamento,almagro,-34.618618,-58.39669,0,0,0
B,1651000.0,97.0,97.0,5.0,4.0,3.0,departamento,colegiales,-34.58291,-58.456624,0,0,0
B,344000.0,26.0,26.0,1.0,1.0,1.0,departamento,villa crespo,-34.586594,-58.432347,0,0,0
B,727000.0,79.0,79.0,3.0,2.0,1.0,departamento,boedo,-34.639421,-58.406608,0,0,0
B,305000.0,38.0,38.0,3.0,2.0,1.0,departamento,flores,-34.619467,-58.480679,0,0,0
B,441000.0,27.0,27.0,2.0,1.0,1.0,departamento,belgrano,-34.591704,-58.453836,0,0,0
B,823000.0,43.0,43.0,2.0,1.0,1.0,departamento,colegiales,-34.551635,-58.452429,0,0,0
B,932000.0,45.0,45.0,3.0,2.0,2.0,departamento,nunez,-34.550526,-58.480098,0,0,0
B,487000.0,46.0,46.0,2.0,1.0,1.0,departamento,boedo,-34.629057,-58.409941,1,0,0
B,1060000.0,71.0,71.0,3.0,2.0,2.0,departamento,almagro,-34.617524,-58.3899,0,0,0
B,766000.0,54.0,54.0,3.0,2.0,2.0,departamento,boedo,-34.629851,-58.423403,0,0,0
B,614000.0,49.0,49.0,3.0,2.0,1.0,departamento,nunez,-34.546565,-58.450041,0,0,0
B,972000.0,82.0,82.0,3.0,2.0,2.0,departamento,flores,-34.606347,-58.47039,0,0,0
B,748000.0,60.0,60.0,3.0,2.0,2.0,casa,villa crespo,-34.611318,-58.441426,0,0,0
B,475000.0,36.0,36.0,2.0,1.0,1.0,departamento,nunez,-34.539837,-58.446051,0,0,1
B,1836000.0,99.0,99.0,5.0,4.0,2.0,departamento,nunez,-34.555409,-58.467447,0,0,0
B,898000.0,54.0,54.0,3.0,2.0,2.0,departamento,belgrano,-34.545577,-58.46937,0,0,0
B,915000.0,56.0,56.0,3.0,2.0,1.0,departamento,nunez,-34.557612,-58.462917,0,0,0
B,1338000.0,50.0,50.0,3.0,2.0,1.0,departamento,recoleta,-34.599455,-58.384648,0,0,0
B,1061000.0,65.0,65.0,3.0,2.0,1.0,departamento,caballito,-34.624612,-58.44135,0,0,0
B,1933000.0,117.0,103.0,3.0,2.0,1.0,ph,colegiales,-34.584726,-58.470185,0,0,0
B,636000.0,34.0,34.0,2.0,1.0,1.0,departamento,palermo,-34.577196,-58.424034,0,0,0
B,309000.0,30.0,30.0,1.0,1.0,1.0,departamento,boedo,-34.636401,-58.400924,0,0,0
B,597000.0,46.0,46.0,3.0,2.0,1.0,departamento,flores,-34.631118,-58.467533,0,1,0
B,1000000.0,82.0,82.0,4.0,3.0,1.0,departamento,nunez,-34.561264,-58.444749,0,0,0
B,1114000.0,96.0,81.0,4.0,3.0,1.0,ph,san telmo,-34.630733,-58.381121,0,0,0
B,1526000.0,70.0,70.0,4.0,3.0,2.0,departamento,palermo,-34.589255,-58.431031,0,0,0
B,2495000.0,233.0,119.0,4.0,3.0,2.0,casa,villa urquiza,-34.575973,-58.46994,0,0,0
B,637000.0,44.0,44.0,1.0,1.0,1.0,departamento,villa urquiza,-34.566444,-58.501042,0,1,0
B,438000.0,36.0,36.0,2.0,1.0,1.0,departamento,almagro,-34.613937,-58.420571,0,0,0
B,743000.0,39.0,39.0,2.0,1.0,1.0,departamento,palermo,-34.572066,-58.428195,0,0,0
B,1051000.0,69.0,69.0,3.0,2.0,1.0,departamento,san telmo,-34.622083,-58.376232,0,0,0
B,1210000.0,251.0,67.0,3.0,2.0,1.0,casa,boedo,-34.638919,-58.425868,0,0,0
B,827000.0,46.0,46.0,2.0,1.0,1.0,departamento,nunez,-34.512716,-58.469832,0,0,1
B,513000.0,38.0,38.0,2.0,1.0,1.0,departamento,villa urquiza,-34.580798,-58.500442,0,0,0
B,436000.0,35.0,35.0,1.0,1.0,1.0,departamento,flores,-34.635751,-58.451364,0,0,0
B,547000.0,58.0,58.0,3.0,2.0,1.0,departamento,flores,-34.646072,-58.468209,0,0,0
B,768000.0,36.0,36.0,1.0,1.0,1.0,departamento,recoleta,-34.592317,-58.391667,0,1,0
B,251000.0,24.0,24.0,1.0,1.0,1.0,departamento,palermo,-34.58428,-58.43364,0,0,0
B,1255000.0,84.0,81.0,3.0,1.0,1.0,ph,belgrano,-34.567174,-58.485833,1,0,0
B,1449000.0,66.0,66.0,2.0,1.0,1.0,departamento,recoleta,-34.594547,-58.389634,0,0,0
B,443000.0,40.0,40.0,2.0,1.0,1.0,departamento,almagro,-34.600847,-58.433731,0,0,0
B,874000.0,76.0,66.0,2.0,1.0,1.0,ph,nunez,-34.540829,-58.469477,0,0,0
B,1524000.0,98.0,86.0,3.0,2.0,2.0,ph,belgrano,-34.568972,-58.469401,0,0,0
B,240000.0,21.0,21.0,1.0,1.0,1.0,departamento,boedo,-34.639595,-58.405985,0,0,0
B,1252000.0,72.0,72.0,4.0,3.0,2.0,departamento,colegiales,-34.566906,-58.448588,0,0,0
B,1031000.0,53.0,53.0,2.0,1.0,1.0,departamento,san telmo,-34.637581,-58.36811,0,0,0
B,506000.0,52.0,43.0,2.0,1.0,1.0,ph,caballito,-34.624147,-58.450362,0,0,0
B,947000.0,52.0,52.0,3.0,2.0,1.0,departamento,villa urquiza,-34.56839,-58.491385,0,0,0
B,1132000.0,81.0,81.0,4.0,3.0,2.0,departamento,nunez,-34.530769,-58.478744,0,0,0
B,833000.0,60.0,60.0,3.0,2.0,2.0,departamento,nunez,-34.549108,-58.444879,0,0,0
B,1122000.0,63.0,63.0,3.0,2.0,2.0,departamento,villa crespo,-34.603413,-58.429299,0,0,0
B,4176000.0,136.0,136.0,6.0,5.0,3.0,departamento,san telmo,-34.611033,-58.351574,0,0,0
B,638000.0,54.0,54.0,2.0,1.0,1.0,departamento,san telmo,-34.615659,-58.3762,0,0,0
B,1522000.0,126.0,116.0,4.0,3.0,2.0,ph,almagro,-34.59699,-58.428701,0,0,0
B,1220000.0,97.0,97.0,4.0,3.0,2.0,departamento,boedo,-34.639158,-58.397362,0,0,0
B,577000.0,62.0,50.0,2.0,1.0,1.0,ph,boedo,-34.634921,-58.411961,0,0,0
B,453000.0,61.801903990277495,55.488150698804944,1.0,1.0,1.0,departamento,san telmo,-34.615378,-58.350605,0,0,0
B,1069000.0,81.0,72.0,2.0,1.0,1.0,ph,caballito,-34.597235,-58.432445,0,0,0
B,897000.0,71.0,71.0,3.0,2.0,1.0,departamento,flores,-34.635659,-58.454201,0,0,0
B,2077000.0,77.0,77.0,4.0,3.0,2.0,departamento,recoleta,-34.595533,-58.38416,0,0,0
B,3264000.0,193.0,189.0,2.0,6.0,5.0,ph,caballito,-34.609211,-58.43277,0,0,1
B,931000.0,49.0,49.0,2.0,1.0,1.0,departamento,palermo,-34.570255,-58.44437,0,0,0
B,438000.0,39.0,39.0,3.0,2.0,1.0,departamento,boedo,-34.642956,-58.423918,0,0,0
B,765000.0,46.0,46.0,3.0,2.0,1.0,departamento,recoleta,-34.610177,-58.401261,0,0,0
B,479000.0,56.0,56.0,2.0,1.0,1.0,departamento,boedo,-34.626976,-58.414841,0,0,0
B,761000.0,45.0,35.0,2.0,1.0,1.0,ph,boedo,-34.623419,-58.431277,0,0,0
B,1653000.0,111.0,94.0,4.0,3.0,1.0,ph,belgrano,-34.558751,-58.485992,0,0,0
B,313000.0,28.0,28.0,1.0,1.0,1.0,departamento,boedo,-34.644332,-58.437472,0,0,0
B,652000.0,48.0,48.0,2.0,1.0,1.0,departamento,villa urquiza,-34.557957,-58.496853,0,0,0
B,653000.0,58.0,41.0,2.0,1.0,1.0,ph,flores,-34.600972,-58.46012,0,0,0
B,533000.0,28.0,28.0,2.0,1.0,1.0,departamento,belgrano,-34.561872,-58.474055,0,0,0
B,1391000.0,58.0,58.0,2.0,2.0,2.0,departamento,villa crespo,-34.615564,-58.447807,0,0,1
B,732000.0,48.0,48.0,2.0,1.0,1.0,departamento,nunez,-34.566777,-58.479765,0,0,0
B,1176000.0,42.0,42.0,3.0,1.0,2.0,departamento,palermo,-34.579942,-58.419109,1,0,0
B,953000.0,207.0,60.0,3.0,2.0,2.0,casa,villa crespo,-34.59666,-58.431112,0,0,0
B,429000.0,25.0,25.0,2.0,1.0,1.0,departamento,caballito,-34.607249,-58.45664,0,0,0
B,252000.0,35.0,35.0,2.0,1.0,1.0,departamento,flores,-34.622051,-58.456267,0,0,0
B,1536000.0,87.0,87.0,4.0,3.0,2.0,departamento,nunez,-34.550892,-58.476954,0,0,0
B,433000.0,32.0,32.0,2.0,1.0,1.0,departamento,belgrano,-34.547999,-58.452331,0,0,0
B,831000.0,57.0,57.0,3.0,2.0,1.0,departamento,colegiales,-34.574694,-58.458125,0,0,0
B,552000.0,37.0,37.0,2.0,1.0,1.0,departamento,san telmo,-34.628038,-58.369309,0,0,0
B,460000.0,32.0,32.0,2.0,1.0,1.0,departamento,villa crespo,-34.606763,-58.43284,0,0,0
B,773000.0,82.0,50.0,2.0,1.0,1.0,ph,palermo,-34.581392,-58.424094,0,0,0
B,384000.0,27.0,27.0,2.0,1.0,1.0,departamento,colegiales,-34.56087,-58.47031,0,0,0
B,823000.0,58.0,58.0,3.0,2.0,1.0,departamento,boedo,-34.636284,-58.435554,0,0,0
B,671000.0,49.0,49.0,2.0,1.0,1.0,departamento,villa crespo,-34.590312,-58.439406,0,0,0
B,494000.0,42.0,35.0,2.0,1.0,1.0,ph,palermo,-34.554519,-58.426816,0,0,0
B,586000.0,41.0,41.0,1.0,1.0,1.0,departamento,almagro,-34.612196,-58.414919,0,0,0
B,674000.0,40.0,40.0,2.0,1.0,1.0,departamento,villa urquiza,-34.588436,-58.501934,0,0,0
B,766000.0,55.0,55.0,2.0,1.0,1.0,departamento,flores,-34.626103,-58.465159,0,0,0
B,753000.0,66.0,66.0,3.0,2.0,1.0,departamento,flores,-34.63142,-58.458697,0,0,0
B,678000.0,35.0,35.0,1.0,1.0,1.0,departamento,belgrano,-34.544175,-58.473937,0,0,0
B,503000.0,33.0,33.0,2.0,1.0,1.0,departamento,palermo,-34.570405,-58.43392,0,0,0
B,486000.0,40.0,40.0,2.0,1.0,1.0,departamento,flores,-34.616025,-58.46884,0,0,0
B,1244000.0,80.0,80.0,4.0,3.0,1.0,departamento,caballito,-34.61752,-58.430233,0,0,0
B,1192000.0,87.0,87.0,5.0,4.0,1.0,departamento,almagro,-34.612513,-58.402542,0,1,0
B,421000.0,40.0,40.0,1.0,1.0,1.0,departamento,almagro,-34.632733,-58.412444,0,0,0
B,1863000.0,93.0,93.0,4.0,3.0,2.0,ph,belgrano,-34.572172,-58.451629,0,0,0
B,815000.0,63.0,63.0,2.0,2.0,1.0,departamento,nunez,-34.542153,-58.479455,0,0,1
B,330000.0,36.0,36.0,1.0,1.0,1.0,departamento,almagro,-34.607764,-58.427922,0,0,0
B,1625000.0,77.0,77.0,4.0,3.0,2.0,departamento,palermo,-34.564877,-58.436977,0,0,0
B,817000.0,269.0,70.0,3.0,2.0,2.0,casa,flores,-34.615978,-58.475477,0,0,0
B,1020000.0,53.0,45.0,2.0,1.0,1.0,ph,recoleta,-34.591694,-58.405063,0,0,0
B,1406000.0,114.0,114.0,4.0,3.0,3.0,departamento,flores,-34.614294,-58.450113,0,0,0
B,904000.0,61.0,61.0,2.0,1.0,1.0,departamento,belgrano,-34.550995,-58.460495,0,0,0
B,982000.0,48.0,48.0,3.0,2.0,1.0,departamento,belgrano,-34.547909,-58.464401,0,0,0
B,611000.0,36.0,36.0,1.0,1.0,1.0,departamento,almagro,-34.612375,-58.429244,0,0,0
B,2084000.0,116.0,116.0,5.0,4.0,3.0,departamento,colegiales,-34.577575,-58.426662,0,0,0
B,342000.0,29.0,29.0,1.0,1.0,1.0,departamento,boedo,-34.625625,-58.415197,0,0,0
B,371000.0,40.0,40.0,2.0,1.0,1.0,departamento,flores,-34.650062,-58.453223,0,0,0
B,353000.0,29.0,29.0,1.0,1.0,1.0,departamento,villa urquiza,-34.586834,-58.486719,0,0,0
B,784000.0,68.0,68.0,4.0,3.0,2.0,departamento,villa crespo,-34.578193,-58.43322,0,0,0
B,777000.0,63.0,63.0,4.0,1.0,2.0,departamento,boedo,-34.631256,-58.442268,1,0,0
B,503000.0,32.0,32.0,1.0,1.0,1.0,departamento,belgrano,-34.563465,-58.47373,0,0,0
B,720000.0,34.0,34.0,2.0,1.0,1.0,departamento,nunez,-34.542039,-58.460452,0,1,0
B,487000.0,26.0,26.0,2.0,1.0,1.0,departamento,recoleta,-34.610339,-58.396077,0,0,0
B,684000.0,283.0,60.0,3.0,2.0,1.0,casa,san telmo,-34.618204,-58.368612,0,0,0
B,537000.0,35.0,35.0,1.0,1.0,1.0,departamento,villa urquiza,-34.554014,-58.474828,0,0,0
B,937000.0,37.0,37.0,2.0,1.0,1.0,departamento,recoleta,-34.594827,-58.378097,0,0,0
B,1388000.0,82.0,82.0,5.0,4.0,3.0,departamento,boedo,-34.622535,-58.402136,0,0,0
B,332000.0,31.0,31.0,2.0,1.0,1.0,departamento,flores,-34.621787,-58.444635,0,0,0
B,1488000.0,88.0,73.0,2.0,1.0,1.0,ph,colegiales,-34.590245,-58.442501,0,0,0
B,593000.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.626989,-58.434481,0,0,0
B,412000.0,65.0,35.0,2.0,1.0,1.0,ph,flores,-34.642498,-58.467019,0,0,0
B,352000.0,44.0,44.0,2.0,1.0,1.0,departamento,boedo,-34.632248,-58.389792,0,0,0
B,630000.0,49.0,49.0,3.0,2.0,2.0,departamento,recoleta,-34.584689,-58.387662,0,0,0
B,1545000.0,254.0,123.0,4.0,3.0,1.0,casa,flores,-34.632636,-58.435297,0,1,0
B,717000.0,44.0,44.0,2.0,1.0,1.0,departamento,colegiales,-34.589936,-58.450322,0,0,0
B,976000.0,71.0,71.0,3.0,2.0,1.0,departamento,villa urquiza,-34.573112,-58.485839,0,0,0
B,1875000.0,74.0,74.0,3.0,2.0,1.0,ph,belgrano,-34.549448,-58.462854,0,0,0
B,1789000.0,67.0,67.0,4.0,3.0,2.0,departamento,nunez,-34.567531,-58.485865,0,0,0
B,729000.0,36.0,36.0,1.0,1.0,1.0,departamento,belgrano,-34.556654,-58.454796,0,0,0
B,512000.0,32.0,32.0,1.0,1.0,1.0,departamento,nunez,-34.546263,-58.478652,0,0,0
B,1123000.0,81.0,81.0,2.0,2.0,1.0,departamento,almagro,-34.6115,-58.42257,0,0,1
B,922000.0,93.0,93.0,5.0,4.0,2.0,departamento,flores,-34.637099,-58.464317,0,0,0
B,1216000.0,67.0,67.0,2.0,1.0,1.0,departamento,palermo,-34.571745,-58.429316,0,0,0
B,1000000.0,78.0,78.0,3.0,2.0,2.0,departamento,san telmo,-34.582416,-58.368015,0,0,0
B,1173000.0,66.0,57.0,2.0,1.0,1.0,ph,caballito,-34.622925,-58.44519,0,0,0
B,942000.0,48.0,48.0,3.0,2.0,2.0,departamento,recoleta,-34.57134,-58.39962,0,0,0
B,1112000.0,51.0,51.0,3.0,2.0,1.0,departamento,belgrano,-34.548317,-58.463724,0,0,0
B,480000.0,38.0,38.0,2.0,1.0,1.0,departamento,villa crespo,-34.599813,-58.423699,0,0,0
B,757000.0,69.0,44.0,2.0,1.0,1.0,ph,palermo,-34.567041,-58.44097,0,0,0
B,1084000.0,59.0,59.0,2.0,1.0,1.0,departamento,palermo,-34.589976,-58.422874,0,0,0
B,628000.0,37.0,37.0,1.0,1.0,1.0,departamento,recoleta,-34.608007,-58.382461,0,0,0
B,514000.0,51.0,51.0,3.0,2.0,2.0,departamento,nunez,-34.554851,-58.449097,0,0,0
B,1904000.0,78.0,78.0,3.0,2.0,2.0,departamento,belgrano,-34.551556,-58.433702,0,0,0
B,920000.0,58.0,58.0,3.0,2.0,1.0,departamento,belgrano,-34.5327,-58.461631,0,0,0
B,778000.0,56.0,56.0,3.0,2.0,2.0,departamento,flores,-34.625344,-58.471136,0,0,0
B,1310000.0,92.0,92.0,5.0,4.0,3.0,departamento,caballito,-34.619872,-58.422986,0,0,0
B,1823000.0,99.0,99.0,4.0,3.0,2.0,departamento,almagro,-34.588118,-58.429478,0,0,0
B,1208000.0,71.0,71.0,4.0,3.0,2.0,departamento,nunez,-34.558579,-58.480636,0,0,0
B,1250000.0,98.0,92.0,3.0,2.0,1.0,ph,nunez,-34.531454,-58.46239,0,0,0
B,987000.0,89.0,84.0,3.0,2.0,2.0,ph,boedo,-34.630026,-58.406493,0,0,0
B,642000.0,43.0,43.0,2.0,1.0,1.0,departamento,villa urquiza,-34.580006,-58.475726,0,0,0
B,810000.0,186.0,62.0,3.0,2.0,1.0,casa,nunez,-34.539399,-58.439181,0,0,0
B,614000.0,49.0,49.0,3.0,2.0,1.0,departamento,nunez,-34.546565,-58.450041,0,0,0
B,746000.0,33.0,33.0,2.0,1.0,1.0,departamento,palermo,-34.568357,-58.455348,0,0,0
B,1298000.0,71.0,71.0,3.0,2.0,1.0,departamento,belgrano,-34.551042,-58.447333,0,0,0
B,1016000.0,63.0,63.0,3.0,2.0,1.0,departamento,nunez,-34.55213,-58.466843,0,0,0
B,310000.0,20.0,20.0,1.0,1.0,1.0,departamento,villa crespo,-34.598916,-58.435707,0,0,0
B,792000.0,48.0,48.0,3.0,2.0,1.0,departamento,boedo,-34.612049,-58.40653,0,0,0
B,671000.0,42.0,42.0,2.0,1.0,1.0,departamento,palermo,-34.570142,-58.425105,0,0,0
B,973000.0,52.0,52.0,3.0,2.0,1.0,departamento,villa urquiza,-34.586845,-58.469631,0,0,0
B,857000.0,43.0,43.0,2.0,1.0,1.0,departamento,nunez,-34.542678,-58.466362,0,0,0
B,823000.0,97.0,97.0,5.0,4.0,3.0,departamento,boedo,-34.620689,-58.405862,0,0,0
B,683000.0,42.0,42.0,2.0,1.0,1.0,departamento,villa crespo,-34.618358,-58.423624,0,0,0
B,2052000.0,157.0,157.0,7.0,6.0,4.0,departamento,caballito,-34.598444,-58.443951,0,0,0
B,479000.0,28.0,28.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565763,-58.496261,0,0,0
B,1329000.0,98.0,98.0,5.0,4.0,3.0,departamento,colegiales,-34.578029,-58.429972,0,0,0
B,353000.0,23.0,23.0,1.0,1.0,1.0,departamento,boedo,-34.610815,-58.417604,0,0,0
B,2988000.0,179.0,179.0,8.0,7.0,5.0,departamento,caballito,-34.60177,-58.447873,0,0,0
B,786000.0,38.0,38.0,1.0,1.0,1.0,departamento,palermo,-34.578305,-58.434991,0,0,0
B,1059000.0,61.0,61.0,2.0,1.0,1.0,departamento,recoleta,-34.571806,-58.400678,0,0,0
B,3023000.0,168.0,146.0,5.0,4.0,3.0,ph,belgrano,-34.571544,-58.460045,0,0,0
B,340000.0,24.0,24.0,1.0,1.0,1.0,departamento,villa urquiza,-34.564894,-58.489518,0,0,0
B,460000.0,25.0,25.0,1.0,1.0,1.0,departamento,colegiales,-34.566034,-58.452518,0,0,0
B,1121000.0,43.0,43.0,1.0,1.0,1.0,departamento,belgrano,-34.574669,-58.432351,0,0,0
B,894000.0,68.0,68.0,4.0,3.0,2.0,departamento,caballito,-34.609836,-58.426472,0,0,0
B,773000.0,39.0,39.0,2.0,1.0,1.0,departamento,recoleta,-34.601652,-58.387836,0,0,0
B,987000.0,87.0,73.0,2.0,1.0,1.0,ph,villa crespo,-34.589401,-58.443654,0,0,0
B,1099000.0,46.0,46.0,2.0,1.0,1.0,departamento,san telmo,-34.636507,-58.363724,0,0,0
B,816000.0,231.0,60.0,3.0,2.0,1.0,casa,boedo,-34.624776,-58.400054,0,0,0
B,501000.0,34.0,34.0,2.0,1.0,1.0,departamento,recoleta,-34.593332,-58.390472,0,0,0
B,643000.0,42.0,42.0,2.0,1.0,1.0,departamento,recoleta,-34.580954,-58.401327,0,0,1
